Upi,Fleng,Fwidth,RawLength,RawWidth,Quantity,Material,Graining,UniqueEdgeId1LeadingEdge,UniqueEdgeId2LeadingEdge,UniqueEdgeId3LeadingEdge,UniqueEdgeId4LeadingEdge,Orientation,Materialflow,SerialNumber,Customernumber,Cart,PartName,Batchnumber,ErpEdge,CsvRemark,DoubleFaces,Thickness,MillingType,Reverse,PackQuantity,PackNumber,SwplQuantity,LotCode,LotDesc,ProjectName,Ftlx,Fen,Color,CabinetNo,DrillingType,WareFlag,ProductColor,CrId,NailFlag,PickupDate,ItemCodeSimple,EmergencyFlag,GIndex,SubBatchArea,DealerName,PVC,LineNo,FlowName,OptimizeList,FactoryCode,Info6DrillingNo,ItemCode,DiagonalLine,DoolFleng,DoolFwidth,DateTimeType,BatchSeq,SeeLightFlag,ReproduceFlag,CabinetNumber,ProductTypeName,PartTypeName,ModelType,HhWall,HhHandleface,DoorSerialNumber,HhLocktype,HhHingetype,OrderBrand,LineItemName,LineItemCode,HhMachiningOne,DetailRemark,HhBottomdis,DePlanComments,HgDoorSerialNumber,IsInsertedPanelLine,OldTaskNo,OldNeedItemNumber,TransverseStriation,HandleRemark,Specification,ProductDateEnd,BatchOrder,SourceColor,HhSpecification,HhMachiningTwo,HhSeq,MmGroovemessage,SealDarkintDamper,DoorPocketNum,HandleShortName,ColourTonal,MmColourmixture,MmSpecOrderRemark,BatchCarNo,BatchCarNoIndex,GcPanelType,SpecialProcess,EdgebandColour,SurfaceColor,EdgebandLogoFlag,TypeOfProduction,OriginLength,OriginWidth,DrillingNoLastFour,EdgebandLogoFlagExtend,HalmaMillType,CpnOuterColorDescriptionZH,PackageBatch,Shape,ShapeFlag,OrderBrandClass,Handle,PotColor,SpellTrayCode,TrayCode,Suite,RouteName,CommentsInValue,FilmCoverItemCode,FilmCoverPictureCode,Layer,SingleOrderSeat,SingleOrderArea,LastCol
1.31957E+12,110,330,111,330,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD0041_034,FBD6_22_034,1,1_6_10T,381279230,J2789012400031-2,43,非标18mm见光侧板(VA),ZJ_ZN241102A1-1,2H△2L,,,18,,,1,1,22,ZJ_ZN241102A1-1(1),,,小板件,分,034BENF,,A6,,,1319567681012-43-1,,11月5日,,,,柜1区,J常州一米,034B,49,4.0小板件,,131956768,,FC11801VA,347.85,110,330,B,1,★,,,,,,,,108-49,,,索菲亚,非标18mm见光侧板(VA),,  ,,扇地缝:,,43-49,0,,,,,110*330*18,,ZJ_ZN241102A1-1 | J2789012400031-2,034B,18*330*110,,108-49-,,；；,,,深花色,,,0,0,,,34,,,,111,330,1012,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P023,,,6,,,,,,,End
1.31965E+12,514,70,514,71,1,VA_18_034B,1,FBD6_22_034,,FBD6_22_034,,0,1_6_10T,381279230,Y0115432401009-6,96,支撑顶柜18mm加固条(VA),ZJ_ZN241102A1-1,2H,,,18,,,1,1,13,ZJ_ZN241102A1-1(1),,,小板件,,034BENF,,A6,,,1319650371060-96-1,,11月5日,,,,柜1区,杭州,034B,12,4.0小板件,,131965037,,FG0218VA,518.74,514,70,B,1,,,,,,,,,Dec-66,,,索菲亚,支撑顶柜18mm加固条(VA),,  ,,扇地缝:,,Dec-96,0,,,,,514*70*18,,ZJ_ZN241102A1-1 | Y0115432401009-6,034B,18*70*514,,66-12-,,；；,,,深花色,,,0,0,,,34,,,,514,71,1060,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y034,,,6,,,,,,,End
1.32002E+12,464,70,464,71,1,VA_18_034B,1,FBD6_22_034,,FBD6_22_034,,0,1_6_10T,381279230,P3726012400098-2,59,支撑顶柜18mm加固条(VA),ZJ_ZN241102A1-1,2H,,,18,,,1,1,9,ZJ_ZN241102A1-1(1),,,小板件,,034BENF,,A6,,,1320023381020-59-1,,11月5日,,,,柜1区,镇江新区,034B,1,4.0小板件,,132002338,,FG0218VA,469.25,464,70,B,1,,,,,,,,,Jan-34,,,索菲亚,支撑顶柜18mm加固条(VA),,  ,,扇地缝:,,Jan-59,0,,,,,464*70*18,,ZJ_ZN241102A1-1 | P3726012400098-2,034B,18*70*464,,34-1-,,；；,,,深花色,,,0,0,,,34,,,,464,71,1020,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P080,,,6,,,,,,,End
1.32045E+12,413,303,414,303.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,J3364012400033-3,60,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,20,8,7,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1320448951073-60-1,,11月5日,,,,柜3区,J章丘索居,034B,94,智能矩形,,132044895,,FG0318019VA,512.23,413,303,B,1,,,,,,,,,206-94,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,60-94,0,,,,,413*303*18,,ZJ_ZN241102A1-1 | J3364012400033-3,034B,18*303*413,,206-94-,,；；,,,深花色,,,0,0,,,34,,,,414,303.5,1073,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P090,,,6,,,,,,,End
1.32045E+12,1284,329,1285,329.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_12,381279230,J3364012400033-3,60,非标18mm底固层(打三合一)(VA),ZJ_ZN241102A1-1,四○,,双,18,,,20,17,5,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1320448951045-60-1,,11月5日,,,,柜3区,J章丘索居,034B,187,智能矩形,,132044895,1.32045E+12,FG031854VA,1325.48,1284,329,B,1,,,,,,,,,206-187,,,索菲亚,非标18mm底固层(打三合一)(VA),,  ,,扇地缝:,,60-187,0,,,,,1284*329*18,,ZJ_ZN241102A1-1 | J3364012400033-3,034B,18*329*1284,,206-187-,,；；,,,深花色,,,0,0,,,34,,,,1285,329.5,1045,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P090,,,6,,,,,,,End
1.31847E+12,975,330,976,330,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD0041_034,FBD6_22_034,0,1_6_10,381279230,P3345212400167-1,17,非标18mm见光侧板(VA),ZJ_ZN241102A1-1,2H△2L,,,18,,,3,2,2,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318473901002-17-1,,11月5日,,,,柜3区,哈尔滨市,034B,4,智能矩形,,131847390,,FC11801VA,1029.33,975,330,B,1,★,,,,,,,,9月4日,,,索菲亚,非标18mm见光侧板(VA),,  ,,扇地缝:,,4月17日,0,,,,,975*330*18,,ZJ_ZN241102A1-1 | P3345212400167-1,034B,18*330*975,,9-4-,,；；,,,深花色,,,0,0,,,34,,,,976,330,1002,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1.3182E+12,416,303,417,303.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345212400321-2,35,非标下固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,11,7,10,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318203971042-35-1,,11月5日,,,,柜3区,哈尔滨市,034B,86,智能矩形,,131820397,,FG0218019VA,514.65,416,303,B,1,,,,,,,,,107-86,,,索菲亚,非标下固层(VA),,  ,,扇地缝:,,35-86,0,,,,,416*303*18,,ZJ_ZN241102A1-1 | P3345212400321-2,034B,18*303*416,,107-86-,,；；,,,深花色,,,0,0,,,34,,,,417,303.5,1042,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1.32045E+12,750,344,751,344.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,J3364012400033-8,80,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,6,3,4,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1320449221010-80-1,,11月5日,,,,柜3区,J章丘索居,034B,34,智能矩形,,132044922,,FC21801VA,825.13,750,344,B,1,,,,,,,,,94-34,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,80-34,0,,,,,750*344*18,,ZJ_ZN241102A1-1 | J3364012400033-8,034B,18*344*750,,94-34-,,；；,,,深花色,,,0,0,,,34,,,,751,344.5,1010,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P090,,,6,,,,,,,End
1.31848E+12,449.5,826.5,450.5,827.5,1,VA_18_034B,1,FBD6_22_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,1,1_6_16,381279230,P3345172400849-10,82,18mm背板(VA),ZJ_ZN241102A1-1,四,,,18,,,11,4,5,ZJ_ZN241102A1-1(3),,,矩形,分,034BENF,,A8,,,1318477621029-82-1,,11月5日,,,,柜3区,哈尔滨市,034B,18,智能矩形,,131847762,,FB11805VA,940.83,449.5,826.5,B,1,,,,,,,,,62-18,,,索菲亚,18mm背板(VA),,  ,,扇地缝:,,82-18,0,,,,,449.5*826.5*18,,ZJ_ZN241102A1-1 | P3345172400849-10,034B,18*826.5*449.5,,62-18-,,；；,,,深花色,,,0,0,,,34,,,,450.5,827.5,1029,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1.32045E+12,1139,343,1140,343.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_12,381279230,J3364012400033-8,80,非标中固层(VA),ZJ_ZN241102A1-1,四○,,双,18,,,6,6,4,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1320449221054-80-1,,11月5日,,,,柜3区,J章丘索居,034B,87,智能矩形,,132044922,1.32045E+12,FG0318019VA,1189.53,1139,343,B,1,,,,,,,,,94-87,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,80-87,0,,,,,1139*343*18,,ZJ_ZN241102A1-1 | J3364012400033-8,034B,18*343*1139,,94-87-,,；；,,,深花色,,,0,0,,,34,,,,1140,343.5,1054,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P090,,,6,,,,,,,End
1.32045E+12,1558,344,1559,344.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,J3364012400033-8,80,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,6,4,2,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1320449221012-80-1,,11月5日,,,,柜3区,J章丘索居,034B,36,智能矩形,,132044922,,FC21801VA,1595.52,1558,344,B,1,,,,,,,,,94-36,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,80-36,0,,,,,1558*344*18,,ZJ_ZN241102A1-1 | J3364012400033-8,034B,18*344*1558,,94-36-,,；；,,,深花色,,,0,0,,,34,,,,1559,344.5,1012,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P090,,,6,,,,,,,End
1.31848E+12,1150,300,1151,300,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD0041_034,FBD6_22_034,0,1_6_10,381279230,P3345172400849-10,82,非标18mm见光侧板(VA),ZJ_ZN241102A1-1,2H△2L,,,18,,,11,5,4,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318477621002-82-1,,11月5日,,,,柜3区,哈尔滨市,034B,32,智能矩形,,131847762,,FC11801VA,1188.49,1150,300,B,1,★,,,,,,,,62-32,,,索菲亚,非标18mm见光侧板(VA),,  ,,扇地缝:,,82-32,0,,,,,1150*300*18,,ZJ_ZN241102A1-1 | P3345172400849-10,034B,18*300*1150,,62-32-,,；；,,,深花色,,,0,0,,,34,,,,1151,300,1002,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1.3196E+12,326,321,327,321.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3854012400162-3,84,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,4,1,5,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319602841015-84-1,,11月5日,,,,柜3区,扬州市,034B,6,智能矩形,,131960284,,FG0318019VA,457.51,326,321,B,1,,,,,,,,,Jun-31,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,Jun-84,0,,,,,326*321*18,,ZJ_ZN241102A1-1 | P3854012400162-3,034B,18*321*326,,31-6-,,；；,,,深花色,,,0,0,,,34,,,,327,321.5,1015,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P052,,,6,,,,,,,End
1.3196E+12,414,261,415,261.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,Y0112032400254-20,85,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,15,7,6,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319596981179-85-1,,11月5日,,,,柜3区,吴江,034B,40,智能矩形,,131959698,,FG0318019VA,489.4,414,261,B,1,,,,,,,,,122-40,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,85-40,0,,,,,414*261*18,,ZJ_ZN241102A1-1 | Y0112032400254-20,034B,18*261*414,,122-40-,,；；,,,深花色,,,0,0,,,34,,,,415,261.5,1179,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y033,,,6,,,,,,,End
1.3196E+12,1760,280,1761,280,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD0041_034,FBD6_22_034,0,1_6_10,381279230,Y0112032400254-20,85,非标18mm见光侧板(VA),ZJ_ZN241102A1-1,2H△2L,,,18,,,15,15,4,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319596981010-85-1,,11月5日,,,,柜3区,吴江,034B,17,智能矩形,,131959698,,FC11801VA,1782.13,1760,280,B,1,★,,,,,,,,122-17,,,索菲亚,非标18mm见光侧板(VA),,  ,,扇地缝:,,85-17,0,,,,,1760*280*18,,ZJ_ZN241102A1-1 | Y0112032400254-20,034B,18*280*1760,,122-17-,,；；,,,深花色,,,0,0,,,34,,,,1761,280,1010,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y033,,,6,,,,,,,End
1.31984E+12,2150,554,2151,554.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P1183012400472-2,88,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,6,1,2,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319839101003-88-1,,11月5日,,,,柜3区,启东,034B,20,智能矩形,,131983910,,FC21801VA,2220.23,2150,554,B,1,,,,,,,,,35-20,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,88-20,0,,,,,2150*554*18,,ZJ_ZN241102A1-1 | P1183012400472-2,034B,18*554*2150,,35-20-,,；；,,,深花色,,,0,0,,,34,,,,2151,554.5,1003,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P009,,,6,,,,,,,End
1.31965E+12,366,543,367,543.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,1,1_6_10,381279230,Y0115432401009-6,96,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,+,10,7,5,ZJ_ZN241102A1-1(3),,,矩形,分,034BENF,,A3,,,1319650371049-96-1,,11月5日,,,,柜3区,杭州,034B,40,智能矩形,,131965037,,FG0318019VA,654.83,366,543,B,1,,,,,,,,,66-40,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,96-40,0,,,,,366*543*18,,ZJ_ZN241102A1-1 | Y0115432401009-6,034B,18*543*366,,66-40-,,；；,,,深花色,,,0,0,,,34,,,,367,543.5,1049,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y034,,,6,,,,,,,End
1.32064E+12,486,441,487,441.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,Y0115382400710-4,97,非标下固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,6,3,5,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1320636441037-97-1,,11月5日,,,,柜3区,杭州,034B,46,智能矩形,,132063644,,FG0218019VA,656.26,486,441,B,1,,,,,,,,,75-46,,,索菲亚,非标下固层(VA),,  ,,扇地缝:,,97-46,0,,,,,486*441*18,,ZJ_ZN241102A1-1 | Y0115382400710-4,034B,18*441*486,,75-46-,,；；,,,深花色,,,0,0,,,34,,,,487,441.5,1037,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y132,,,6,,,,,,,End
1.3182E+12,416,70,416,71,1,VA_18_034B,1,FBD6_22_034,,FBD6_22_034,,0,1_6_10T,381279230,P3345212400321-2,35,支撑顶柜18mm加固条(VA),ZJ_ZN241102A1-1,2H,,,18,,,1,1,10,ZJ_ZN241102A1-1(1),,,小板件,,034BENF,,A6,,,1318203971059-35-1,,11月5日,,,,柜1区,哈尔滨市,034B,2,4.0小板件,,131820397,,FG0218VA,421.85,416,70,B,1,,,,,,,,,107-2,,,索菲亚,支撑顶柜18mm加固条(VA),,  ,,扇地缝:,,Feb-35,0,,,,,416*70*18,,ZJ_ZN241102A1-1 | P3345212400321-2,034B,18*70*416,,107-2-,,；；,,,深花色,,,0,0,,,34,,,,416,71,1059,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1.31909E+12,100,494,100,494,1,VA_18_034B,1,FBD0041_034,FBD0041_034,FBD0041_034,FBD0041_034,1,1_6_10T,381279230,P0120052400199-4,28,18mm非标板(VA),ZJ_ZN241102A1-1,四△,左0，0，右0，0,,18,,,1,1,10,ZJ_ZN241102A1-1(1),,,小板件,分,034BENF,,A1,,,1319094181074-28-1,,11月5日,,,,柜1区,潍坊,034B,13,4.0小板件,,131909418,,FQ218VA,504.02,100,494,B,1,,,,,,,,,58-13,,,索菲亚,18mm非标板(VA),,  ,,扇地缝:,,28-13,0,,,,,100*494*18,,ZJ_ZN241102A1-1 | P0120052400199-4,034B,18*494*100,,58-13-,,；；,,,深花色,,,0,0,,,34,,,,100,494,1074,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P046,,,6,,,,,,,End
1.31764E+12,814,80,814,80,1,VA_18_034B,1,FBD0041_034,FBD0041_034,FBD0041_034,FBD0041_034,0,1_6_10T,381279230,Y0358052401007-2,101,18mm封板(VA),ZJ_ZN241102A1-1,四△,,,18,,,1,1,22,ZJ_ZN241102A1-1(1),,,小板件,,034BENF,,A6,,,1317639011093-101-1,,11月5日,,,,柜1区,上海市闵行,034B,68,4.0小板件,,131763901,,FZ0118VA,817.92,814,80,B,1,★,,,,,,,,79-68,,,索菲亚,18mm封板(VA),,  ,,扇地缝:,,101-68,0,,,,,814*80*18,,ZJ_ZN241102A1-1 | Y0358052401007-2,034B,18*80*814,,79-68-,,；；,,,深花色,,,0,0,,,34,,,,814,80,1093,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y124,,,6,,,,,,,End
1.31909E+12,1004,70,1005,70.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10T,381279230,P0120052400199-8,38,非标上固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,1,1,10,ZJ_ZN241102A1-1(1),,,小板件,,034BENF,,A6,,,1319094121010-38-1,,11月5日,,,,柜1区,潍坊,034B,23,4.0小板件,,131909412,,FG0118018VA,1006.44,1004,70,B,1,,,,,,,,,27-23,,,索菲亚,非标上固层(VA),,  ,,扇地缝:,,38-23,0,,,,,1004*70*18,,ZJ_ZN241102A1-1 | P0120052400199-8,034B,18*70*1004,,27-23-,,；；,,,深花色,,,0,0,,,34,,,,1005,70.5,1010,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P046,,,6,,,,,,,End
1.31957E+12,511,60,511,61,1,VA_18_034B,1,FBD6_22_034,,FBD6_22_034,,0,1_6_10T,381279230,Y0112032400254-23,九,非标18mm脚线(木塞)(VA),ZJ_ZN241102A1-1,2H,按新脚线规则打孔,,18,,,1,1,13,ZJ_ZN241102A1-1(1),,,小板件,,034BENF,,A6,,,1319568151091-9-1,,11月5日,,,,柜1区,吴江,034B,20,4.0小板件,,131956815,,FJ031802VA,514.51,511,60,B,1,,,,,,,,,63-20,,,索菲亚,非标18mm脚线(木塞)(VA),,  ,,扇地缝:,,九-20,0,,,,,511*60*18,,ZJ_ZN241102A1-1 | Y0112032400254-23,034B,18*60*511,,63-20-,,；；,,,深花色,,,0,0,,,34,,,,511,61,1091,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y033,,,6,,,,,,,End
1.31623E+12,416,70,416,71,1,VA_18_034B,1,FBD6_22_034,,FBD6_22_034,,0,1_6_10T,381279230,P1433462400172-2,58,顶线加固板(18mm)(VA),ZJ_ZN241102A1-1,2H,,,18,,,1,1,12,ZJ_ZN241102A1-1(1),,,小板件,,034BENF,,A6,,,1316229201211-58-1,,11月5日,,,,柜1区,南京,034B,1,4.0小板件,,131622920,,FZ0318VA,421.85,416,70,B,1,,,,,,,,,Jan-98,,,索菲亚,顶线加固板(18mm)(VA),,  ,,扇地缝:,,Jan-58,0,,,,,416*70*18,,ZJ_ZN241102A1-1 | P1433462400172-2,034B,18*70*416,,98-1-,,；；,,,深花色,,,0,0,,,34,,,,416,71,1211,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P005,,,6,,,,,,,End
1.31984E+12,1266,60,1266,61,1,VA_18_034B,1,FBD6_22_034,,FBD6_22_034,,0,1_6_10T,381279230,P1183012400472-2,88,非标18mm脚线(木塞)(VA),ZJ_ZN241102A1-1,2H,按新脚线规则打孔,,18,,,1,1,9,ZJ_ZN241102A1-1(1),,,小板件,,034BENF,,A6,,,1319839101013-88-1,,11月5日,,,,柜1区,启东,034B,12,4.0小板件,,131983910,,FJ031802VA,1267.42,1266,60,B,1,,,,,,,,,Dec-35,,,索菲亚,非标18mm脚线(木塞)(VA),,  ,,扇地缝:,,Dec-88,0,,,,,1266*60*18,,ZJ_ZN241102A1-1 | P1183012400472-2,034B,18*60*1266,,35-12-,,；；,,,深花色,,,0,0,,,34,,,,1266,61,1013,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P009,,,6,,,,,,,End
1.32045E+12,1007,60,1007,60,1,VA_18_034B,1,FBD0041_034,FBD0041_034,FBD0041_034,FBD0041_034,0,1_6_10T,381279230,J3364012400033-3,60,18mm封板(VA),ZJ_ZN241102A1-1,四△,,,18,,,1,1,31,ZJ_ZN241102A1-1(1),,,小板件,,034BENF,,A6,,,1320448951088-60-1,,11月5日,,,,柜1区,J章丘索居,034B,67,4.0小板件,,132044895,,FZ0118VA,1008.79,1007,60,B,1,★,,,,,,,,206-67,,,索菲亚,18mm封板(VA),,  ,,扇地缝:,,60-67,0,,,,,1007*60*18,,ZJ_ZN241102A1-1 | J3364012400033-3,034B,18*60*1007,,206-67-,,；；,,,深花色,,,0,0,,,34,,,,1007,60,1088,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P090,,,6,,,,,,,End
1.31909E+12,564,60,564,61,1,VA_18_034B,1,FBD6_22_034,,FBD6_22_034,,0,1_6_10T,381279230,P0120052400199-10,1,非标18mm脚线(木塞)(VA),ZJ_ZN241102A1-1,2H,按新脚线规则打孔,,18,,,1,1,20,ZJ_ZN241102A1-1(1),,,小板件,,034BENF,,A6,,,1319094621057-1-1,,11月5日,,,,柜1区,潍坊,034B,57,4.0小板件,,131909462,,FJ031802VA,567.18,564,60,B,1,,,,,,,,,111-57,,,索菲亚,非标18mm脚线(木塞)(VA),,  ,,扇地缝:,,1-57,0,,,,,564*60*18,,ZJ_ZN241102A1-1 | P0120052400199-10,034B,18*60*564,,111-57-,,；；,,,深花色,,,0,0,,,34,,,,564,61,1057,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P046,,,6,,,,,,,End
1.32003E+12,123.5,528,124.5,528,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD0041_034,FBD6_22_034,1,1_6_12T,381279230,Y0323142400085-12,33,非标18mm见光侧板(VA),ZJ_ZN241102A1-1,2H△2L,,双,18,,,1,1,28,ZJ_ZN241102A1-1(1),,,小板件,分,034BENF,,A6,,,1320033271122-33-1,,11月5日,,,,柜1区,杭州佳盛,034B,28,4.0小板件,,132003327,1.32003E+12,FC11801VA,542.25,123.5,528,B,1,★,,,,,,,,125-28,,,索菲亚,非标18mm见光侧板(VA),,  ,,扇地缝:,,33-28,0,,,,,123.5*528*18,,ZJ_ZN241102A1-1 | Y0323142400085-12,034B,18*528*123.5,,125-28-,,；；,,,深花色,,,0,0,,,34,,,,124.5,528,1122,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y081,,,6,,,,,,,End
1.31957E+12,377,385,378,385.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,1,1_6_12,381279230,Y0112032400254-11,72,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,双,18,,,7,3,3,ZJ_ZN241102A1-1(3),,,矩形,分,034BENF,,A2,,,1319570691042-72-1,,11月5日,,,,柜3区,吴江,034B,14,智能矩形,,131957069,1.31957E+12,FC21801VA,538.85,377,385,B,1,,,,,,,,,61-14,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,72-14,0,,,,,377*385*18,,ZJ_ZN241102A1-1 | Y0112032400254-11,034B,18*385*377,,61-14-,,；；,,,深花色,,,0,0,,,34,,,,378,385.5,1042,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y033,,,6,,,,,,,End
1.31879E+12,364,311,365,311.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P1433232401235-1,73,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,3,2,7,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318787171009-73-1,,11月5日,,,,柜3区,南京,034B,21,智能矩形,,131878717,,FG0318019VA,478.77,364,311,B,1,,,,,,,,,25-21,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,73-21,0,,,,,364*311*18,,ZJ_ZN241102A1-1 | P1433232401235-1,034B,18*311*364,,25-21-,,；；,,,深花色,,,0,0,,,34,,,,365,311.5,1009,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P005,,,6,,,,,,,End
1.31879E+12,364,311,365,311.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P1433232401235-1,73,非标18mm底固层(打三合一)(VA),ZJ_ZN241102A1-1,四○,,,18,,,3,2,7,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318787171007-73-1,,11月5日,,,,柜3区,南京,034B,14,智能矩形,,131878717,,FG031854VA,478.77,364,311,B,1,,,,,,,,,25-14,,,索菲亚,非标18mm底固层(打三合一)(VA),,  ,,扇地缝:,,73-14,0,,,,,364*311*18,,ZJ_ZN241102A1-1 | P1433232401235-1,034B,18*311*364,,25-14-,,；；,,,深花色,,,0,0,,,34,,,,365,311.5,1007,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P005,,,6,,,,,,,End
